
[Name]
surface_body

[Data]
X [ m ], Y [ m ], Z [ m ], Pressure [ Pa ], Velocity u [ m s^-1 ], Velocity v [ m s^-1 ]
9.49027717e-01, 6.52936459e-01, 3.49999988e-03, -1.36675045e-01, 1.23947983e+01, -1.09884106e-02
9.59168434e-01, 6.43088996e-01, 3.49999988e-03, -1.03280783e-01, 1.24628172e+01, -1.48762781e-02
9.69330490e-01, 6.32833660e-01, 3.49999988e-03, -7.08251521e-02, 1.25228367e+01, -1.89562608e-02
9.79505002e-01, 6.22209370e-01, 3.49999988e-03, -4.20028269e-02, 1.25734396e+01, -2.30918061e-02
9.36554372e-01, 4.21614163e-02, 3.49999988e-03, -1.73669636e-01, 1.23587570e+01, 9.15744063e-03
9.48104441e-01, 5.29261194e-02, 3.49999988e-03, -1.34233460e-01, 1.24381046e+01, 1.32159116e-02
9.58918571e-01, 6.39962479e-02, 3.49999988e-03, -9.64817107e-02, 1.25075436e+01, 1.75641179e-02
9.69243288e-01, 7.52426088e-02, 3.49999988e-03, -6.15418628e-02, 1.25647354e+01, 2.19425093e-02
9.79554713e-01, 8.65125135e-02, 3.49999988e-03, -3.12269069e-02, 1.26092873e+01, 2.61878874e-02
9.34391737e-01, 3.13215330e-02, 3.49999988e-03, -1.87825680e-01, 1.22650852e+01, 5.43386023e-03
9.29194391e-01, 6.81394935e-01, 3.49999988e-03, -2.14223057e-01, 1.21505337e+01, -2.05739890e-03
9.31830168e-01, 2.03886759e-02, 3.49999988e-03, -2.03110069e-01, 1.21671619e+01, 2.51723826e-03
9.79607403e-01, 9.65017304e-02, 3.49999988e-03, -2.50444002e-02, 1.26425753e+01, 2.97171399e-02
9.69363689e-01, 8.52265358e-02, 3.49999988e-03, -5.50056137e-02, 1.26084270e+01, 2.57417653e-02
9.59071457e-01, 7.42800385e-02, 3.49999988e-03, -8.90549645e-02, 1.25639620e+01, 2.16895565e-02
9.48707819e-01, 6.34443387e-02, 3.49999988e-03, -1.24203548e-01, 1.25082760e+01, 1.75236221e-02
9.38026667e-01, 5.28838113e-02, 3.49999988e-03, -1.62106931e-01, 1.24418001e+01, 1.34156756e-02
9.27119195e-01, 4.23548557e-02, 3.49999988e-03, -2.02003643e-01, 1.23643389e+01, 9.39151645e-03
9.79489326e-01, 6.12315953e-01, 3.49999988e-03, -3.74792591e-02, 1.26144981e+01, -2.67125033e-02
9.69332874e-01, 6.22934222e-01, 3.49999988e-03, -6.62513599e-02, 1.25740576e+01, -2.27988753e-02
9.59172010e-01, 6.33319795e-01, 3.49999988e-03, -9.81025994e-02, 1.25240288e+01, -1.88353732e-02
9.49040532e-01, 6.43339336e-01, 3.49999988e-03, -1.30913958e-01, 1.24652195e+01, -1.48972347e-02
9.38928545e-01, 6.53057933e-01, 3.49999988e-03, -1.65659338e-01, 1.23977966e+01, -1.10757714e-02
9.24995899e-01, 3.08534652e-02, 3.49999988e-03, -2.16441646e-01, 1.22693415e+01, 5.61535591e-03
9.18866932e-01, 6.72048986e-01, 3.49999988e-03, -2.38599271e-01, 1.22410078e+01, -4.49153874e-03
9.19147909e-01, 6.81368291e-01, 3.49999988e-03, -2.44730309e-01, 1.21527719e+01, -2.10788124e-03
9.21615660e-01, 2.05725003e-02, 3.49999988e-03, -2.32737616e-01, 1.21705313e+01, 2.62746075e-03
9.18810189e-01, 6.62621379e-01, 3.49999988e-03, -2.31490865e-01, 1.23262644e+01, -7.69548817e-03
9.28857803e-01, 6.53159618e-01, 3.49999988e-03, -1.94604591e-01, 1.24013653e+01, -1.12414658e-02
9.38975930e-01, 6.43429160e-01, 3.49999988e-03, -1.58942029e-01, 1.24684610e+01, -1.50373373e-02
9.49066520e-01, 6.33589268e-01, 3.49999988e-03, -1.24732904e-01, 1.25264931e+01, -1.88868009e-02
9.59170580e-01, 6.23454928e-01, 3.49999988e-03, -9.21220779e-02, 1.25755520e+01, -2.27060281e-02
9.69309509e-01, 6.13002777e-01, 3.49999988e-03, -6.03040010e-02, 1.26155376e+01, -2.64558550e-02
9.79468405e-01, 6.02339268e-01, 3.49999988e-03, -3.20513956e-02, 1.26466970e+01, -3.01011875e-02
9.18151975e-01, 4.31703776e-02, 3.49999988e-03, -2.29316145e-01, 1.23740311e+01, 9.90976393e-03
